,fecha,centro,almacen,tipo_stock,material,cantidad_teorica,cantidad_contada,stock_diferencia,impacto_valor,diferencia_absoluta,diferencia_porcentual,impacto_economico_abs
24940,2026-05-31,R241,MP01,Almacén,1007101,2951.931,2924.0,-27.931,13965.0,27.931,0.9461942030487841,13965.0
24942,2026-05-31,R241,MP01,Almacén,1007104,72.0,70.0,-2.0,32192.0,2.0,2.7777777777777777,32192.0
24944,2026-05-31,R241,MP01,Almacén,1007105,892.998,896.0,3.002,62551.0,3.002,0.3361709656684561,62551.0
24946,2026-05-31,R241,MP01,Almacén,1007108,3370.0,3340.0,-30.0,36540.0,30.0,0.8902077151335311,36540.0
24952,2026-05-31,R241,MP01,Almacén,1007126,510.0,500.0,-10.0,17820.0,10.0,1.9607843137254901,17820.0
24954,2026-05-31,R241,MP01,Almacén,1007127,7599.903,7670.0,70.097,128808.0,70.097,0.9223407193486547,128808.0
24958,2026-05-31,R241,MP01,Almacén,1007133,9740.924,9542.0,-198.924,315077.0,198.924,2.0421471310113906,315077.0
24970,2026-05-31,R241,MP01,Almacén,1007257,1455.0,1405.0,-50.0,213461.0,50.0,3.436426116838488,213461.0
24972,2026-05-31,R241,MP01,Almacén,1007342,159.0,159.6,0.6,21796.0,0.6,0.37735849056603776,21796.0
24976,2026-05-31,R241,MP01,Almacén,1007644,19848.954,20093.0,244.046,192796.0,244.046,1.229515671203631,192796.0
24978,2026-05-31,R241,MP01,Almacén,1007682,545.727,604.53,58.803,2416339.0,58.803,10.775167803682061,2416339.0
24980,2026-05-31,R241,MP01,Almacén,1007691,87.236,96.87,9.634,368108.0,9.634,11.043605850795544,368108.0
24984,2026-05-31,R241,MP01,Almacén,1007742,43680.0,43698.0,18.0,55531.0,18.0,0.04120879120879121,55531.0
24986,2026-05-31,R241,MP01,Almacén,1007753,366.149,293.63,-72.519,2534909.0,72.519,19.805871380230457,2534909.0
24996,2026-05-31,R241,MP01,Almacén,1008186,4670.0,4620.0,-50.0,177715.0,50.0,1.070663811563169,177715.0
24998,2026-05-31,R241,MP01,Almacén,1008187,952.232,878.64,-73.592,2971734.0,73.592,7.728368716867317,2971734.0
25000,2026-05-31,R241,MP01,Almacén,1008193,1471.488,1520.49,49.002,1532663.0,49.002,3.330098512526096,1532663.0
25002,2026-05-31,R241,MP01,Almacén,1008194,1688.182,1639.32,-48.862,1137649.0,48.862,2.8943561772368143,1137649.0
25018,2026-05-31,R241,MP01,Almacén,1008439,1141.859,1076.88,-64.979,3744615.0,64.979,5.690632556208779,3744615.0
25020,2026-05-31,R241,MP01,Almacén,1008475,699.894,700.0,0.106,403.0,0.106,0.015145150551369207,403.0
25022,2026-05-31,R241,MP01,Almacén,1008477,1539.78,1540.0,0.22,758.0,0.22,0.014287755393627661,758.0
25312,2026-06-11,R241,MP01,Almacén,2005265,279.242,1346.0,1066.758,4138570.0,1066.758,382.0191804957707,4138570.0
25314,2026-06-11,R241,MP01,Almacén,2005285,4142.602,3000.0,-1142.602,53606.0,1142.602,27.581746931035134,53606.0
25338,2026-06-11,R241,MP01,Almacén,2007001,1775.047,1827.0,51.953,1707330.0,51.953,2.9268520777196323,1707330.0
25340,2026-06-11,R241,MP01,Almacén,2007007,419.951,370.0,-49.951,2565408.0,49.951,11.894482927770145,2565408.0
25342,2026-06-11,R241,MP01,Almacén,2007008,76900.885,72500.0,-4400.885,372819.0,4400.885,5.722801499618633,372819.0
25344,2026-06-11,R241,MP01,Almacén,2007012,1365.462,1350.0,-15.462,703.0,15.462,1.1323639910887304,703.0
25346,2026-06-11,R241,MP01,Almacén,2007031,11.0,8.0,-3.0,28771.0,3.0,27.27272727272727,28771.0
25348,2026-06-11,R241,MP01,Almacén,2007034,152.677,170.0,17.323,258113.0,17.323,11.346175258879859,258113.0
25350,2026-06-11,R241,MP01,Almacén,2007036,10024.695,10000.0,-24.695,223.0,24.695,0.24634165927242677,223.0
25366,2026-06-11,R241,MP01,Almacén,2007502,1420.0,1410.0,-10.0,392399.0,10.0,0.7042253521126761,392399.0
25376,2026-06-11,R241,MP01,Almacén,2007590,645.399,570.0,-75.399,1421077.0,75.399,11.682540567927747,1421077.0
25378,2026-06-11,R241,MP01,Almacén,2007592,403.416,394.0,-9.416,175462.0,9.416,2.3340670672457215,175462.0
25382,2026-06-11,R241,MP01,Almacén,2007940,5330.0,4720.0,-610.0,420684.0,610.0,11.44465290806754,420684.0
25384,2026-06-11,R241,MP01,Almacén,2007941,20433.395,19276.0,-1157.395,841256.0,1157.395,5.664232497830144,841256.0
25386,2026-06-11,R241,MP01,Almacén,2007942,891.537,672.0,-219.537,159843.0,219.537,24.62455287890463,159843.0
25388,2026-06-11,R241,MP01,Almacén,2007943,5535.404,5782.0,246.596,179589.0,246.596,4.454887122963382,179589.0
25404,2026-06-11,R241,MP01,Almacén,2008161,5490.0,5432.0,-58.0,51618.0,58.0,1.0564663023679417,51618.0
25406,2026-06-11,R241,MP01,Almacén,2008162,8690.293,7928.0,-762.293,679636.0,762.293,8.771775589154474,679636.0
25408,2026-06-11,R241,MP01,Almacén,2008163,1405.428,1266.0,-139.428,118120.0,139.428,9.920678967545829,118120.0
25410,2026-06-11,R241,MP01,Almacén,2008208,239.306,1253.0,1013.694,902960.0,1013.694,423.59740248886357,902960.0
25420,2026-06-11,R241,MP01,Almacén,2008650,7988.998,8336.0,347.002,317381.0,347.002,4.343498396169332,317381.0
25422,2026-06-11,R241,MP01,Almacén,2008964,2287.595,2550.0,262.405,199687.0,262.405,11.47078044846225,199687.0
25426,2026-06-11,R241,MP01,Almacén,2008967,7499.999,7500.0,0.001,1.0,0.001,1.3333335111111348e-05,1.0
25428,2026-06-11,R241,MP01,Almacén,2008968,11550.948,10710.0,-840.948,639961.0,840.948,7.28033750996022,639961.0
25522,2026-06-11,R241,FB01,Almacén,BARBT410001,9.244,382.018,372.774,86070162.0,372.774,4032.6049329294674,86070162.0
25524,2026-06-11,R241,FB01,Almacén,CWSEU410001,168307.35,239668.0,71360.65,24619424.0,71360.65,42.39900990657864,24619424.0
25526,2026-06-11,R241,FB01,Almacén,PASTA410001,1302.869,894.31,-408.559,135994583.0,408.559,31.35840978640217,135994583.0
25528,2026-06-11,R241,MP01,Almacén,1007042,0.17,102.11,101.94,6155977.0,101.94,59964.70588235294,6155977.0
25532,2026-06-11,R241,MP01,Almacén,1007151,432529.001,380005.875,-52523.126,17532344.0,52523.126,12.143261117420424,17532344.0
25534,2026-06-11,R241,MP01,Almacén,1007152,29049.67,28950.002,-99.668,240255.0,99.668,0.34309511949705457,240255.0
25540,2026-06-11,R241,MP01,Almacén,1008542,33867.487,32985.0,-882.487,1709377.0,882.487,2.6057055842377674,1709377.0
25542,2026-06-11,R241,FB01,Almacén,TRITU410001,57.923,57.342,-0.581,15437.0,0.581,1.0030557809505722,15437.0
26114,2026-06-11,R241,FB01,Almacén,BASEC410001,6364.075,6379.336,15.261,75389.0,15.261,0.23979918527044386,75389.0
26116,2026-06-11,R241,FB01,Almacén,BASEC410016,1680.659,1682.798,2.139,10954.0,2.139,0.12727150480853044,10954.0
26118,2026-06-11,R241,FB01,Almacén,BASEN410001,35680.006,35728.886,48.88,185206.0,48.88,0.13699549265770863,185206.0
26120,2026-06-11,R241,FB01,Almacén,BASEN410003,26048.558,15907.468,-10141.09,48383140.0,10141.09,38.931483270590256,48383140.0
26122,2026-06-11,R241,FB01,Almacén,BASEN410005,6016.247,5957.612,-58.635,154034.0,58.635,0.974610916074423,154034.0
26124,2026-06-11,R241,FB01,Almacén,BASEN410012,4983.024,764.75,-4218.274,5471102.0,4218.274,84.65289350402486,5471102.0
26126,2026-06-11,R241,FB01,Almacén,BASEN410014,19123.463,19176.18,52.717,162368.0,52.717,0.27566659866991666,162368.0
26128,2026-06-11,R241,FB01,Almacén,BASEN410015,3799.0,3762.465,-36.535,100252.0,36.535,0.9617004474861804,100252.0
26130,2026-06-11,R241,FB01,Almacén,CUBIE410002,1265.247,1265.087,-0.16,482.0,0.16,0.012645752173291065,482.0
26132,2026-06-11,R241,FB01,Almacén,CUBIE410003,545.419,545.477,0.058,185.0,0.058,0.010634026317381683,185.0
26134,2026-06-11,R241,FB01,Almacén,CUBIE410010,2267.32,4167.567,1900.247,7610489.0,1900.247,83.81026939293969,7610489.0
26136,2026-06-11,R241,FB01,Almacén,CUBIE410019,1361.905,1140.358,-221.547,1613748.0,221.547,16.267434218980032,1613748.0
26138,2026-06-11,R241,FB01,Almacén,CUBIE410025,2701.685,2762.271,60.586,242526.0,60.586,2.242526423324703,242526.0
26140,2026-06-11,R241,FB01,Almacén,CUBIE410029,8161.6,5936.668,-2224.932,6352181.0,2224.932,27.260978239560867,6352181.0
26142,2026-06-11,R241,FB01,Almacén,ENGON410002,3451.276,3377.885,-73.391,141865.0,73.391,2.1264888696238726,141865.0
26144,2026-06-11,R241,FB01,Almacén,ENGON410005,36032.682,31303.988,-4728.694,10980027.0,4728.694,13.12334729898818,10980027.0
26194,2026-06-11,R241,FB01,Almacén,BASEN410008,8.0,0.0,-8.0,30288.0,8.0,100.0,30288.0
26234,2026-06-11,R241,FB01,Almacén,CUBIE410018,5.886,0.0,-5.886,64475.0,5.886,100.0,64475.0
26254,2026-06-11,R241,FB01,Almacén,CUBIE410031,1.917,0.0,-1.917,4470.0,1.917,100.0,4470.0
26312,2026-06-11,R241,MP01,Almacén,1006958,52.7,51.5,-1.2,53146.0,1.2,2.2770398481973433,53146.0
26314,2026-06-11,R241,MP01,Almacén,1007037,42.98,40.5,-2.48,129508.0,2.48,5.7701256398324805,129508.0
26322,2026-06-11,R241,MP01,Almacén,1007046,583.0,567.0,-16.0,252795.0,16.0,2.7444253859348198,252795.0
26334,2026-06-11,R241,MP01,Almacén,1007059,83.039,84.0,0.961,10481.0,0.961,1.1572875395898312,10481.0
26336,2026-06-11,R241,MP01,Almacén,1007060,15.309,230.0,214.691,2378794.0,214.691,1402.384218433601,2378794.0
26338,2026-06-11,R241,MP01,Almacén,1007061,1149.0,400.0,-749.0,7552039.0,749.0,65.18711923411662,7552039.0
26342,2026-06-11,R241,MP01,Almacén,1007070,1296.0,1292.0,-4.0,21174.0,4.0,0.30864197530864196,21174.0
26344,2026-06-11,R241,MP01,Almacén,1007080,3580.0,3500.0,-80.0,63040.0,80.0,2.2346368715083798,63040.0
26346,2026-06-11,R241,MP01,Almacén,1007083,7345.0,7325.0,-20.0,34803.0,20.0,0.2722940776038121,34803.0
26350,2026-06-11,R241,MP01,Almacén,1007085,2185.0,2195.0,10.0,8060.0,10.0,0.4576659038901602,8060.0
26354,2026-06-11,R241,MP01,Almacén,1007092,54.0,55.0,1.0,33266.0,1.0,1.8518518518518516,33266.0
26360,2026-06-11,R241,MP01,Almacén,1007100,86.3,86.0,-0.3,16631.0,0.3,0.34762456546929316,16631.0
26362,2026-06-11,R241,MP01,Almacén,1007101,1920.0,1900.0,-20.0,10000.0,20.0,1.0416666666666665,10000.0
26366,2026-06-11,R241,MP01,Almacén,1007105,697.5,688.5,-9.0,187528.0,9.0,1.2903225806451613,187528.0
26368,2026-06-11,R241,MP01,Almacén,1007108,3790.0,3660.0,-130.0,158340.0,130.0,3.430079155672823,158340.0
26374,2026-06-11,R241,MP01,Almacén,1007126,278.0,268.0,-10.0,17821.0,10.0,3.597122302158273,17821.0
26376,2026-06-11,R241,MP01,Almacén,1007127,6147.0,6335.0,188.0,345463.0,188.0,3.0584024727509354,345463.0
26380,2026-06-11,R241,MP01,Almacén,1007133,10378.0,10475.0,97.0,156011.0,97.0,0.9346694931586047,156011.0
26386,2026-06-11,R241,MP01,Almacén,1007149,1332.0,1312.5,-19.5,242836.0,19.5,1.4639639639639639,242836.0
26390,2026-06-11,R241,MP01,Almacén,1007242,1110.0,1116.0,6.0,25031.0,6.0,0.5405405405405406,25031.0
26394,2026-06-11,R241,MP01,Almacén,1007342,169.8,174.2,4.4,161480.0,4.4,2.5912838633686692,161480.0
26398,2026-06-11,R241,MP01,Almacén,1007644,16990.0,16954.0,-36.0,28440.0,36.0,0.2118893466745144,28440.0
26400,2026-06-11,R241,MP01,Almacén,1007682,964.373,1016.02,51.647,2122284.0,51.647,5.355500413221854,2122284.0
26402,2026-06-11,R241,MP01,Almacén,1007691,224.902,188.53,-36.372,1389745.0,36.372,16.172377302113812,1389745.0
26406,2026-06-11,R241,MP01,Almacén,1007742,51596.0,51622.0,26.0,80173.0,26.0,0.050391503217303665,80173.0
26408,2026-06-11,R241,MP01,Almacén,1007753,427.988,394.64,-33.348,1165683.0,33.348,7.791807246932157,1165683.0
26418,2026-06-11,R241,MP01,Almacén,1008186,5300.0,5250.0,-50.0,177715.0,50.0,0.9433962264150944,177715.0
26420,2026-06-11,R241,MP01,Almacén,1008187,693.061,607.99,-85.071,3435270.0,85.071,12.27467712077292,3435270.0
26422,2026-06-11,R241,MP01,Almacén,1008193,825.711,708.52,-117.191,3665448.0,117.191,14.192738137193281,3665448.0
26424,2026-06-11,R241,MP01,Almacén,1008194,1233.668,1196.94,-36.728,855134.0,36.728,2.977138095500573,855134.0
26438,2026-06-11,R241,MP01,Almacén,1008404,1955.0,1963.0,8.0,58882.0,8.0,0.40920716112531963,58882.0
26442,2026-06-11,R241,MP01,Almacén,1008439,811.88,894.78,82.9,4777367.0,82.9,10.210868601271123,4777367.0
26446,2026-06-11,R241,MP01,Almacén,1008477,2700.0,2680.0,-20.0,68950.0,20.0,0.7407407407407408,68950.0
26725,2026-06-18,R241,MP01,Almacén,1007151,455058.597,473510.188,18451.591,6128092.0,18451.591,4.054772532953597,6128092.0
26727,2026-06-18,R241,MP01,Almacén,1007152,27542.659,27525.0,-17.659,42568.0,17.659,0.06411508779889408,42568.0
26735,2026-06-18,R241,MP01,Almacén,1008542,27071.413,27071.0,-0.413,786.0,0.413,0.001525594545064936,786.0
26737,2026-06-18,R241,FB01,Almacén,ARCIL410001,2517.609,2320.012,-197.597,20838781.0,197.597,7.848597617819129,20838781.0
26739,2026-06-18,R241,FB01,Almacén,ARCIL410002,1881.448,1709.984,-171.464,18082769.0,171.464,9.113406270064333,18082769.0
26741,2026-06-18,R241,FB01,Almacén,ARCIL410003,1234.692,1165.674,-69.018,7278711.0,69.018,5.589896103643661,7278711.0
26743,2026-06-18,R241,FB01,Almacén,ARCIL410004,1292.923,1315.576,22.653,2389008.0,22.653,1.7520764964348223,2389008.0
26745,2026-06-18,R241,FB01,Almacén,ARCIL410007,3376.59,3212.007,-164.583,16344081.0,164.583,4.874237026112143,16344081.0
26747,2026-06-18,R241,FB01,Almacén,ARCIL410008,3107.246,3150.05,42.804,5452245.0,42.804,1.377554271531768,5452245.0
26749,2026-06-18,R241,FB01,Almacén,TRITU410001,49.483,49.085,-0.398,10575.0,0.398,0.8043166339955138,10575.0
26752,2026-06-18,R241,FB01,Almacén,BARBT410001,7.295,175.437,168.142,38822475.0,168.142,2304.893762851268,38822475.0
26754,2026-06-18,R241,FB01,Almacén,CWSEU410001,220816.45,219040.0,-1776.45,612875.0,1776.45,0.8044916943461412,612875.0
26756,2026-06-18,R241,FB01,Almacén,PASTA410001,1234.95,946.265,-288.685,96092843.0,288.685,23.376250050609336,96092843.0
26758,2026-06-18,R241,MP01,Almacén,2005265,227.92,810.0,582.08,2258224.0,582.08,255.3878553878554,2258224.0
26760,2026-06-18,R241,MP01,Almacén,2005285,4609.677,4000.0,-609.677,28595.0,609.677,13.226024296279329,28595.0
26784,2026-06-18,R241,MP01,Almacén,2007001,1834.334,1831.0,-3.334,117895.0,3.334,0.18175534008528435,117895.0
26786,2026-06-18,R241,MP01,Almacén,2007007,287.518,291.0,3.482,182459.0,3.482,1.2110546122329735,182459.0
26788,2026-06-18,R241,MP01,Almacén,2007008,84074.398,77500.0,-6574.398,559417.0,6574.398,7.819738417871276,559417.0
26790,2026-06-18,R241,MP01,Almacén,2007012,1617.183,1550.0,-67.183,3055.0,67.183,4.154322670965501,3055.0
26792,2026-06-18,R241,MP01,Almacén,2007031,24.5,0.0,-24.5,234964.0,24.5,100.0,234964.0
26794,2026-06-18,R241,MP01,Almacén,2007034,165.975,147.0,-18.975,282727.0,18.975,11.432444645277904,282727.0
26796,2026-06-18,R241,MP01,Almacén,2007036,12824.305,12500.0,-324.305,2935.0,324.305,2.528830997079374,2935.0
26812,2026-06-18,R241,MP01,Almacén,2007502,1345.0,1346.0,1.0,39240.0,1.0,0.07434944237918216,39240.0
26822,2026-06-18,R241,MP01,Almacén,2007590,632.062,611.0,-21.062,396964.0,21.062,3.3322680369963704,396964.0
26824,2026-06-18,R241,MP01,Almacén,2007592,362.558,344.0,-18.558,345818.0,18.558,5.118629295174841,345818.0
26828,2026-06-18,R241,MP01,Almacén,2007940,10744.0,10640.0,-104.0,74303.0,104.0,0.967982129560685,74303.0
26830,2026-06-18,R241,MP01,Almacén,2007941,6884.0,5666.0,-1218.0,885754.0,1218.0,17.69320162696107,885754.0
26832,2026-06-18,R241,MP01,Almacén,2007942,10305.124,10384.0,78.876,57467.0,78.876,0.7654056370403695,57467.0
26834,2026-06-18,R241,MP01,Almacén,2007943,3717.271,4404.0,686.729,500127.0,686.729,18.474009562391338,500127.0
26850,2026-06-18,R241,MP01,Almacén,2008161,6703.732,6590.0,-113.732,101217.0,113.732,1.6965475350148245,101217.0
26852,2026-06-18,R241,MP01,Almacén,2008162,9519.34,8764.0,-755.34,673169.0,755.34,7.9347937987297446,673169.0
26854,2026-06-18,R241,MP01,Almacén,2008163,1233.995,1106.0,-127.995,108434.0,127.995,10.372408316079078,108434.0
26856,2026-06-18,R241,MP01,Almacén,2008208,1586.875,1818.0,231.125,205878.0,231.125,14.564789287120913,205878.0
26866,2026-06-18,R241,MP01,Almacén,2008650,6327.852,6374.0,46.148,42205.0,46.148,0.7292838075226792,42205.0
26868,2026-06-18,R241,MP01,Almacén,2008964,2238.902,2546.0,307.098,233699.0,307.098,13.716455655495416,233699.0
26874,2026-06-18,R241,MP01,Almacén,2008968,12875.92,12324.0,-551.92,420011.0,551.92,4.286450987579917,420011.0
27536,2026-06-18,R241,FB01,Almacén,BASEC410016,296.625,296.629,0.004,20.0,0.004,0.00134850400337126,20.0
27538,2026-06-18,R241,FB01,Almacén,BASEN410001,34782.215,38018.671,3236.456,12262932.0,3236.456,9.304916320021599,12262932.0
27540,2026-06-18,R241,FB01,Almacén,BASEN410003,25447.816,22214.362,-3233.454,15426809.0,3233.454,12.706214159989212,15426809.0
27544,2026-06-18,R241,FB01,Almacén,BASEN410012,764.75,1754.426,989.676,1283610.0,989.676,129.4117031709709,1283610.0
27546,2026-06-18,R241,FB01,Almacén,BASEN410014,85.028,5123.696,5038.668,15519097.0,5038.668,5925.892647128004,15519097.0
27548,2026-06-18,R241,FB01,Almacén,BASEN410015,24318.465,18649.49,-5668.975,15555667.0,5668.975,23.311401439194455,15555667.0
27550,2026-06-18,R241,FB01,Almacén,BASEN410016,12200.81,12201.342,0.532,1328.0,0.532,0.004360366237979282,1328.0
27552,2026-06-18,R241,FB01,Almacén,CUBIE410002,2148.587,2148.584,-0.003,9.0,0.003,0.00013962664765262007,9.0
27554,2026-06-18,R241,FB01,Almacén,CUBIE410010,3558.219,4435.578,877.359,3513823.0,877.359,24.657251282172346,3513823.0
27556,2026-06-18,R241,FB01,Almacén,CUBIE410019,1117.413,1117.237,-0.176,1282.0,0.176,0.01575066694230334,1282.0
27558,2026-06-18,R241,FB01,Almacén,CUBIE410025,2762.271,3106.67,344.399,1378629.0,344.399,12.467965670276376,1378629.0
27560,2026-06-18,R241,FB01,Almacén,CUBIE410029,1939.894,1939.893,-0.001,3.0,0.001,5.1549208358807235e-05,3.0
27562,2026-06-18,R241,FB01,Almacén,ENGON410002,4609.0,4520.794,-88.206,170502.0,88.206,1.9137773920590149,170502.0
27564,2026-06-18,R241,FB01,Almacén,ENGON410005,29580.832,35454.863,5874.031,13639500.0,5874.031,19.857558435138,13639500.0
27578,2026-06-18,R241,FB01,Almacén,BASEC410001,97.472,0.0,-97.472,481512.0,97.472,100.0,481512.0
27630,2026-06-18,R241,FB01,Almacén,CUBIE410003,0.255,0.0,-0.255,812.0,0.255,100.0,812.0
27646,2026-06-18,R241,FB01,Almacén,CUBIE410012,0.152,0.0,-0.152,970.0,0.152,100.0,970.0
27718,2026-06-18,R241,MP01,Almacén,1004883,9700.0,9820.0,120.0,541361.0,120.0,1.2371134020618557,541361.0
27736,2026-06-18,R241,MP01,Almacén,1006958,51.5,52.0,0.5,22144.0,0.5,0.9708737864077669,22144.0
27738,2026-06-18,R241,MP01,Almacén,1007037,39.5,0.0,-39.5,2062724.0,39.5,100.0,2062724.0
27746,2026-06-18,R241,MP01,Almacén,1007046,679.0,674.0,-5.0,78999.0,5.0,0.7363770250368188,78999.0
27752,2026-06-18,R241,MP01,Almacén,1007052,1220.0,1187.0,-33.0,327534.0,33.0,2.7049180327868854,327534.0
27768,2026-06-18,R241,MP01,Almacén,1007080,7560.0,7550.0,-10.0,7880.0,10.0,0.13227513227513227,7880.0
27770,2026-06-18,R241,MP01,Almacén,1007083,6420.0,6450.0,30.0,52345.0,30.0,0.46728971962616817,52345.0
27774,2026-06-18,R241,MP01,Almacén,1007085,1495.0,1455.0,-40.0,32239.0,40.0,2.6755852842809364,32239.0
27782,2026-06-18,R241,MP01,Almacén,1007099,34.0,34.5,0.5,21743.0,0.5,1.4705882352941175,21743.0
27784,2026-06-18,R241,MP01,Almacén,1007100,85.8,82.0,-3.8,212839.0,3.8,4.428904428904429,212839.0
27786,2026-06-18,R241,MP01,Almacén,1007101,2120.0,2150.0,30.0,15000.0,30.0,1.4150943396226416,15000.0
27790,2026-06-18,R241,MP01,Almacén,1007105,566.0,575.0,9.0,185379.0,9.0,1.5901060070671376,185379.0
27792,2026-06-18,R241,MP01,Almacén,1007108,2010.0,2090.0,80.0,97440.0,80.0,3.9800995024875623,97440.0
27794,2026-06-18,R241,MP01,Almacén,1007111,1440.0,1400.0,-40.0,230291.0,40.0,2.7777777777777777,230291.0
27800,2026-06-18,R241,MP01,Almacén,1007127,4428.0,4425.0,-3.0,5513.0,3.0,0.06775067750677506,5513.0
27804,2026-06-18,R241,MP01,Almacén,1007133,9200.0,9062.0,-138.0,222686.0,138.0,1.5,222686.0
27806,2026-06-18,R241,MP01,Almacén,1007135,127.5,127.0,-0.5,16369.0,0.5,0.39215686274509803,16369.0
27810,2026-06-18,R241,MP01,Almacén,1007149,952.5,990.0,37.5,466992.0,37.5,3.937007874015748,466992.0
27814,2026-06-18,R241,MP01,Almacén,1007242,1596.0,1556.0,-40.0,166874.0,40.0,2.506265664160401,166874.0
27818,2026-06-18,R241,MP01,Almacén,1007342,93.4,95.4,2.0,73400.0,2.0,2.141327623126338,73400.0
27822,2026-06-18,R241,MP01,Almacén,1007644,8589.0,8585.0,-4.0,3160.0,4.0,0.046571195715449994,3160.0
27824,2026-06-18,R241,MP01,Almacén,1007682,868.919,881.79,12.871,528897.0,12.871,1.4812658026812626,528897.0
27826,2026-06-18,R241,MP01,Almacén,1007691,188.53,188.54,0.01,382.0,0.01,0.005304195618734419,382.0
27830,2026-06-18,R241,MP01,Almacén,1007742,35242.0,34732.0,-510.0,1572634.0,510.0,1.4471369388797457,1572634.0
27832,2026-06-18,R241,MP01,Almacén,1007753,336.565,316.67,-19.895,695432.0,19.895,5.911191003223746,695432.0
27838,2026-06-18,R241,MP01,Almacén,1007781,5.0,0.0,-5.0,45335.0,5.0,100.0,45335.0
27842,2026-06-18,R241,MP01,Almacén,1008186,3820.0,3815.0,-5.0,17772.0,5.0,0.13089005235602094,17772.0
27844,2026-06-18,R241,MP01,Almacén,1008187,913.098,868.11,-44.988,1816670.0,44.988,4.926962932784871,1816670.0
27846,2026-06-18,R241,MP01,Almacén,1008193,1527.059,1393.93,-133.129,4225589.0,133.129,8.717999762943016,4225589.0
27848,2026-06-18,R241,MP01,Almacén,1008194,689.722,671.05,-18.672,434738.0,18.672,2.7071776744833427,434738.0
27862,2026-06-18,R241,MP01,Almacén,1008404,2483.0,2405.0,-78.0,574099.0,78.0,3.1413612565445024,574099.0
27864,2026-06-18,R241,MP01,Almacén,1008436,8840.0,8558.0,-282.0,864381.0,282.0,3.190045248868778,864381.0
27866,2026-06-18,R241,MP01,Almacén,1008439,874.15,838.2,-35.95,2071729.0,35.95,4.112566493164789,2071729.0
27868,2026-06-18,R241,MP01,Almacén,1008475,2000.0,1955.0,-45.0,171053.0,45.0,2.25,171053.0
27870,2026-06-18,R241,MP01,Almacén,1008477,2380.0,2333.0,-47.0,162032.0,47.0,1.9747899159663864,162032.0
